date,age,aliq_at,aliq_mat,ami_126d,at_be,at_gr1,at_me,at_turnover,be_gr1a,be_me,beta_60m,beta_dimson_21d,betabab_1260d,betadown_252d,bev_mev,bidaskhl_21d,capex_abn,capx_gr1,capx_gr2,capx_gr3,cash_at,chcsho_12m,coa_gr1a,col_gr1a,cop_at,cop_atl1,corr_1260d,coskew_21d,cowc_gr1a,dbnetis_at,debt_gr3,debt_me,dgp_dsale,div12m_me,dolvol_126d,dolvol_var_126d,dsale_dinv,dsale_drec,dsale_dsga,earnings_variability,ebit_bev,ebit_sale,ebitda_mev,emp_gr1,eq_dur,eqnetis_at,eqnpo_12m,eqnpo_me,eqpo_me,f_score,fcf_me,fnl_gr1a,gp_at,gp_atl1,inv_gr1,inv_gr1a,iskew_capm_21d,iskew_ff3_21d,iskew_hxz4_21d,ival_me,ivol_capm_21d,ivol_capm_252d,ivol_ff3_21d,ivol_hxz4_21d,kz_index,lnoa_gr1a,lti_gr1a,market_equity,mispricing_mgmt,mispricing_perf,ncoa_gr1a,ncol_gr1a,netdebt_me,netis_at,nfna_gr1a,ni_ar1,ni_be,ni_inc8q,ni_ivol,ni_me,niq_at,niq_at_chg1,niq_be,niq_be_chg1,niq_su,nncoa_gr1a,noa_at,noa_gr1a,o_score,oaccruals_at,oaccruals_ni,ocf_at,ocf_at_chg1,ocf_me,ocfq_saleq_std,op_at,op_atl1,ope_be,ope_bel1,opex_at,pi_nix,ppeinv_gr1a,prc,prc_highprc_252d,qmj,qmj_growth,qmj_prof,qmj_safety,rd5_at,rd_me,rd_sale,resff3_12_1,resff3_6_1,ret_12_1,ret_12_7,ret_1_0,ret_3_1,ret_60_12,ret_6_1,ret_9_1,rmax1_21d,rmax5_21d,rmax5_rvol_21d,rskew_21d,rvol_21d,sale_bev,sale_emp_gr1,sale_gr1,sale_gr3,sale_me,saleq_gr1,saleq_su,seas_11_15an,seas_11_15na,seas_16_20an,seas_16_20na,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,seas_6_10an,seas_6_10na,sti_gr1a,taccruals_at,taccruals_ni,tangibility,tax_gr1a,turnover_126d,turnover_var_126d,z_score,zero_trades_126d,zero_trades_21d,zero_trades_252d
31-10-1995,-0.01431882,0.006718932,0.002066868,-0.02630754,-0.000783127,0.007633144,-0.003080095,-0.007650561,0.010662447,-0.002358739,0.025299987,0.028802559,0.029573827,0.020579439,-0.0086898,-0.031131428,0.01955901,0.021185004,0.019442493,0.015569994,0.007796396,0.004414607,0.014996197,0.002277537,0.021253465,0.0221322,-0.029584899,-0.007885981,0.017006897,-0.015016849,0.006770198,-0.008428048,-0.000605035,0.029566385,-0.021257964,0.004265857,0.018729166,-0.005894738,0.006481329,0.017808812,0.029374549,0.035923236,0.007007584,0.018885371,0.013930322,0.014094173,0.013679694,0.023249385,0.018034092,0.032337055,0.046720856,0.007148203,-0.002325147,-0.005072872,0.018967863,0.019879981,-0.008824301,-0.00692803,-0.007366319,0.011534401,0.031794363,0.039886032,0.031500937,0.033758845,-0.029210172,0.023302589,0.003274546,-0.037463801,0.024958313,0.017298207,0.01611976,-0.008921072,0.014952035,0.000697021,0.010744825,-0.003998635,0.019633027,0.012301448,-0.034278775,0.020513742,0.013638772,0.018630305,0.02060191,0.021392314,0.021005223,0.016900882,0.02032064,0.025761768,0.030185904,0.007533712,0.003304923,0.0152418,0.003918102,0.007305745,0.034704613,0.01325181,0.010040421,0.012623394,0.011820358,-0.011815092,-0.004245552,0.019324483,-0.053398578,0.050032495,0.026166686,0.019173484,0.021575372,0.042903674,0.018221206,-0.006490116,0.029910189,0.011694584,0.003971523,0.023858813,0.031580759,-0.024733736,-0.001228002,0.005832088,0.00114411,0.006261125,0.024659547,0.024812268,-0.022034299,-0.012193241,0.031975311,0.006303097,0.011143742,0.004606333,0.013802394,-0.011909788,0.001081434,0.005438541,0.001648739,-0.00145966,0.014903008,0.029409173,0.011323877,0.018269238,0.022398466,0.024571527,0.038055691,0.006773154,-0.005289129,-0.00901473,-0.010139597,0.005123041,0.014761785,0.017205599,0.00612608,0.011239157,0.015366384,0.015807013,0.018453714
30-11-1995,-0.011783736,0.013622024,0.013307273,-0.017179816,-0.013625794,0.01432706,0.00675239,-0.009170805,0.009305229,-0.0031373,-0.011234832,0.005721533,-0.012175041,-0.000626895,0.003804514,-0.016767652,0.010212415,0.013996274,0.014731078,0.015209746,0.004639946,0.010921239,0.006982235,0.010934958,0.001088956,-0.001197082,-0.00869845,-0.003332448,-0.004455393,0.00272649,0.006906317,0.004553124,-0.000467403,0.015501202,-0.024277586,0.016488615,-0.01045572,-0.005396348,-0.00798401,-0.003163429,-0.005023168,-0.009028672,0.005378309,0.006365083,0.002370874,0.006042088,0.012884419,0.011616939,0.01175476,0.010288527,0.004133413,0.001717489,-0.012400325,-0.015770341,-0.004362397,0.00169133,-0.000904853,-0.00801342,-0.001481397,0.003424271,0.013485116,0.017008415,0.01192817,0.010924125,-0.003493722,0.008237084,0.009997635,-0.019479856,0.013278765,-0.013031869,0.007987708,0.003919112,-0.004156498,0.012338337,0.002377731,0.001751798,0.007155102,0.001906684,-0.005379711,0.006430307,-0.007440643,-0.010930746,0.008982945,-0.017945071,-0.018184462,0.006419892,0.013045562,0.006640002,0.009115023,0.005879098,0.009067874,-0.001705754,-0.005963631,0.011068061,-0.001919268,-0.011439428,-0.010704113,0.001005652,-0.001130515,-0.000213415,-5.13E-05,0.003324543,-0.008194936,-0.00803863,-0.000495735,0.001713393,0.000104141,0.000373731,-0.008463116,0.000235314,-0.001552629,-0.008209616,-0.009130245,-0.012833159,-0.000219727,0.006186338,-0.000211063,-0.004848035,-0.014664452,-0.00421912,0.013397049,0.01520654,0.016539333,-0.002707445,0.011553642,0.000693908,-0.009601016,0.010626231,0.005433813,0.002674704,0.009286646,-0.005381895,0.006066214,-0.000687786,-0.005170165,-0.003405537,-0.023043504,-0.013135085,0.001213842,-0.001229001,0.012201194,0.002019015,-0.000555017,0.000118432,0.007099366,0.001933513,-0.004886887,-0.011861587,0.015021211,-0.00078496,-0.012828524,-0.020192278,-0.011488651
31-12-1995,-0.013591644,0.037006724,-0.002459764,0.018313851,-0.016496296,0.031126104,0.011971731,-0.033573372,0.034399667,0.011306568,0.032200129,0.043085234,0.050474249,0.041695825,0.013972228,-0.027919191,0.014828191,0.02486038,0.032735149,0.02914719,-0.025552112,0.015377691,0.034729327,0.028300941,-0.01672856,-0.0222376,0.027811305,-0.007885297,0.0207116,0.005121667,0.006303602,0.016407815,-0.004995504,0.018526477,0.018858777,-0.013383121,-0.008323132,-0.00285982,-0.019122486,0.012045892,-0.032296605,0.000320089,0.004586759,0.021692598,0.006195968,0.014892556,0.019840147,0.024045414,0.015702051,0.001559386,0.003927491,0.006045032,-0.035004364,-0.039809091,0.018477991,0.02065571,-0.001995154,-0.006616164,-0.000199062,-0.004656606,0.04145794,0.035423618,0.040057792,0.042120256,0.011465039,0.011692347,0.011957318,0.010945931,0.022518338,-0.025967181,0.009990013,0.011461038,-0.019903276,0.006645303,-0.001266035,-0.003796981,-0.025710536,-0.018517537,-0.023724591,-0.002599416,-0.017248563,-0.014812321,-0.020507861,-0.01196485,-0.010170518,0.009258463,0.011111506,0.029089936,-0.031437144,0.004246741,0.009461946,-0.013522176,-0.012966882,0.004648227,0.000323537,-0.018247487,-0.023012346,-0.026256454,-0.033850096,-0.027839538,-0.006485789,0.025786249,0.006081284,0.048600239,-0.00656552,0.005807868,-0.026279397,-0.004104309,-0.00976177,0.003156895,-0.009901867,0.014706114,0.016806639,-0.001513358,-0.005346512,-0.006436462,0.028279315,0.037929958,-0.001063422,-0.001252697,0.039572685,0.039372526,0.022452217,-0.000743526,0.044089248,-0.032172944,-0.020128755,0.029717955,0.028243432,-0.00644532,0.03187563,-0.014518577,0.000747247,0.000630534,-0.006352852,0.002906262,0.000918103,-0.003933119,-0.028778565,0.036157959,-0.016813173,-0.028430813,-0.001380904,0.005375613,0.00457638,-0.015082992,-0.023810288,0.037248514,-0.014540626,-0.032264744,0.037021483,0.033608702,0.040745188
31-1-1996,-0.018051882,0.018357111,-0.004173514,-0.012340992,-0.026991976,0.013341054,0.012497112,-0.031735789,0.019669373,0.00065914,0.001634207,0.002575992,0.003643093,0.01023976,0.008105211,-0.019723116,0.000587583,0.013746166,0.010866507,0.009176485,-0.001341669,0.015290685,0.015135151,0.011703705,-0.006840859,-0.01047894,-0.012276633,-0.002953828,0.011281224,0.00416225,0.010953554,0.014214869,0.008796345,0.014913904,-0.008098768,0.013683353,-0.003381588,0.012533622,0.000608988,0.008197061,-0.009019582,0.010017177,0.008462575,0.016811085,0.003202727,0.024883331,0.013524404,0.021579561,0.020582011,0.009323725,0.00983747,-0.005164701,-0.030134866,-0.029703071,0.022341221,0.013194161,0.005106929,0.017409374,0.004895741,0.016379081,0.029049252,0.030377109,0.031919088,0.028326894,0.008267572,0.009544289,0.016013603,-0.00881177,0.018138955,-0.014892703,0.002697903,-0.007460643,-0.010117766,0.014562133,-0.004244256,-0.005999072,0.004168547,0.002479812,-0.006253906,0.011524033,-0.00753269,0.007710932,0.006740851,0.003907321,0.011338158,0.005933209,0.009607231,0.013785394,-0.013409835,0.01429528,0.021716574,-0.001741691,-0.001942376,0.016352389,0.000665061,-0.010633512,-0.012560911,0.005970205,-0.005429889,-0.025522885,0.008084799,0.020457605,-0.000449575,-0.006429606,0.000274417,0.004539572,-0.005603896,-0.021205728,0.016431933,0.026913605,-0.008608388,0.003157418,0.004763713,-0.001111798,0.011172386,0.023314432,-0.007506838,0.001844602,-0.009985215,-0.004310383,0.027957739,0.030345176,0.01981737,0.006963567,0.025685567,-0.027053837,-3.22E-05,0.015607225,0.013819822,0.003101459,0.016598949,-0.007120121,-0.006339165,0.017136745,0.003920785,0.002570855,0.007394681,-0.01152827,-0.002899845,0.005045731,0.011102808,-0.007298014,-0.004091846,0.013013769,0.013000787,-0.014585739,-0.014652298,0.007242158,0.012565728,-0.028129756,0.005441315,0.004094688,0.002330341
29-2-1996,0.023558335,-0.033963074,0.017115692,0.007639892,0.006041101,-0.027037361,-0.019945495,0.030610585,-0.02403758,-0.0210188,-0.022685846,-0.009516946,-0.02364053,-0.027657349,-0.020053655,0.020482998,-0.00483946,-0.016703349,-0.017269955,-0.013100937,0.019764941,-0.007676888,-0.025490744,-0.027054452,0.015865849,0.018297931,0.005496118,0.001771652,-0.012344382,-0.000207452,-0.005162085,-0.020713692,-0.011125491,-0.031718865,0.007485098,0.000308767,0.003719886,0.002552346,0.004650849,-0.000592401,0.02129717,-0.008372599,-0.01437214,-0.029396541,-0.021673525,-0.010242516,-0.018835037,-0.022885564,-0.029687485,-0.004021255,-0.010024552,-0.006690629,0.034354671,0.031968027,-0.016520583,-0.012426406,0.001897758,0.004022105,0.003611283,-0.015173753,-0.025798522,-0.028670599,-0.027118226,-0.024392476,-0.013464707,-0.009177786,-0.006438948,0.013280067,-0.017092147,0.023353088,-0.008269234,-0.001840221,0.018706138,0.00650726,-0.005531601,0.008990754,0.017936997,0.008235212,0.008858759,-0.018092809,0.012330908,-0.005639421,0.010046418,-0.000980487,-0.008542826,-0.011095447,-0.004961085,-0.018922052,0.011222806,-0.000283369,-0.006955939,0.008196221,-0.002316361,-0.017533729,-0.009442049,0.016403149,0.016307301,0.018642764,0.018810335,0.026083282,0.011299358,-0.018317869,0.012089127,-0.028463718,0.012235769,0.006537615,0.02256351,0.006022993,0.011134712,-0.008335462,0.002001285,-0.004458925,-0.021577413,0.018292483,0.02912973,0.028259061,-0.002239282,-0.021085855,-0.00592888,0.010874143,-0.022892936,-0.019144358,0.007747882,0.00501023,-0.029977165,0.0279155,0.005922458,-0.022481666,-0.022080487,-0.006749507,-0.018673296,-0.000220168,0.005039673,0.002224831,0.005336416,-0.01625239,0.010441026,0.01073361,0.022093357,-0.019682359,0.030197785,0.013563677,0.009572566,0.006925001,0.00217931,-0.003754517,0.01320962,-0.019856509,-0.005174896,0.030675432,-0.01813357,-0.02215927,-0.014864477
31-3-1996,0.001898078,0.01520905,-0.013583596,0.01144125,-0.02039604,0.011766822,0.016389174,0.011093797,0.015196684,0.012545676,0.002219228,0.001556479,0.002182144,0.005807954,0.018600899,-0.005402165,0.001245038,0.010121947,0.004958259,0.008702555,-0.026614277,0.010150696,0.005457042,0.008432593,-0.006197771,-0.005721444,0.004945128,0.002906399,0.011202575,0.001635762,0.003220169,0.024128682,0.008162313,0.009382363,0.014215706,-0.004407296,-0.011116212,-0.013639867,-0.009912919,-0.00335094,-0.0115249,-0.01567416,0.011207995,-0.00122583,0.009876339,0.009780261,0.009056805,0.013080696,0.004437066,0.001625023,-0.01222578,-0.008934503,0.001567081,-0.001832369,-0.004651149,-0.007719925,-0.005378554,0.001257048,0.001151505,-0.000949331,0.013746082,0.010982632,0.00884483,0.011041852,0.02450411,0.003791475,-0.002097239,0.009571071,0.005167941,-0.00166846,0.004302721,-0.001845287,-0.032720698,0.008961917,-0.008106659,0.009132227,-0.002765432,-0.00285265,0.005905609,-0.000875518,-9.10E-05,0.001886831,0.001873173,-0.005140728,-0.004914347,8.64E-05,-0.01607278,0.003434883,-0.014807954,0.000601571,0.004471649,-0.003454557,-0.003888489,0.007835756,0.002701102,-0.010665219,-0.008949275,0.007670158,0.006634499,0.014614394,0.012269361,0.00470612,0.010744518,-0.00289076,-0.010215483,-0.00752384,-0.003888978,-0.020362255,-0.079110419,-0.043239982,-0.071985328,-0.004688213,-0.010098987,-0.008663747,-0.000801637,-0.003602485,-0.001484982,0.008358343,-0.010111766,-0.012179722,0.011579708,0.006100196,-0.000931006,-0.00272778,0.014682768,0.003041103,-0.011990775,0.00646082,0.012798689,0.021620885,0.006490444,-0.004110582,-0.00342953,0.011344907,-0.003682754,-0.007816366,0.010773462,-0.010504591,0.007092225,0.013688018,0.027678178,-0.000508571,0.011014005,0.005287353,0.010716774,-0.000832094,-0.003048543,0.006916644,-0.003963534,-0.018759681,0.009064751,0.002412186,0.003750896
30-4-1996,0.063091765,-0.054559831,0.028317644,0.038718694,0.053895933,-0.043595997,-0.064324783,0.05407282,-0.058969606,-0.046350794,-0.032926173,0.012819684,-0.042731383,-0.038352998,-0.057484438,0.071579958,-0.006905915,-0.033058248,-0.042166512,-0.036034967,0.045023783,-0.040324174,-0.044168379,-0.04335996,0.033927074,0.043889317,0.029732279,-0.025151652,-0.021093039,0.004659431,0.004258284,-0.063945577,-0.001008192,-0.07262424,0.019063515,-0.016851759,0.004530972,0.003095479,0.019043973,-0.027954211,0.016364872,-0.037525429,-0.039847935,-0.038631531,-0.035654001,-0.063022049,-0.054239716,-0.068116401,-0.074468708,-0.0146119,-0.029610634,0.003617804,0.060912758,0.064343822,-0.029882362,-0.022973181,-0.005712365,-0.002361417,-0.001372593,-0.022667986,-0.088243696,-0.092408886,-0.088513209,-0.089367918,0.010542642,-0.018591396,-0.018041102,0.049534366,-0.045244025,0.036206661,-0.019154058,0.0083257,0.053400735,-0.030457823,0.00498427,-4.21E-05,0.001365322,0.002623024,0.061091355,-0.052994332,0.033875942,0.002440854,0.004155407,-0.010669991,-0.002199664,-0.0218453,-0.017175391,-0.037310853,0.016126745,0.012017118,-0.004257497,0.025070617,-0.000179091,-0.050032137,-0.021115768,0.044925749,0.050904178,0.010773588,0.024797222,0.052246632,-0.006617836,-0.04028809,0.033375352,-0.049247587,0.01875367,-0.002111342,0.027700236,0.018851977,0.047690339,0.014114009,0.064519023,-0.022381361,-0.025202543,0.006113782,0.032449622,0.008666813,0.003105034,-0.006053954,-0.018026405,-0.004716339,-0.075195636,-0.080022603,0.012253833,-0.029562832,-0.083904514,0.049504592,0.020357349,-0.040700706,-0.045394974,-0.029971148,-0.045512017,0.002218404,-0.002862083,0.032266644,0.004090684,-0.039028906,0.024267883,0.004909815,-0.019979366,-0.033825716,0.019595497,0.009832753,0.015908413,0.001270171,-0.013627251,0.038780527,0.029512233,-0.060323683,-0.016265396,0.0594657,-0.051279039,-0.04774033,-0.048595014
31-5-1996,0.028400867,-0.021616176,-9.05E-06,0.036183278,0.013496122,-0.015120918,-0.022094384,0.016608712,-0.012535456,-0.025177499,-0.008631646,-0.007693643,-0.007592862,-0.01146928,-0.02166691,0.02816795,0.008174531,-0.006790432,-0.002931408,-0.004245492,0.014492844,-0.009571765,-0.016983497,-0.01054866,-0.010164162,-0.003444712,0.031457951,0.002399273,-0.015623404,0.006659933,0.001359245,-0.024503885,-0.000476513,-0.027962128,0.030952051,-0.021444656,-0.004229493,0.004741881,-0.011628297,-0.001342562,-0.004930884,-0.017469398,-0.036627265,-0.018997543,-0.024359189,-0.013584532,-0.016345786,-0.01437676,-0.025077462,-0.014279559,-0.008455972,0.005617563,0.020449166,0.021543941,-0.005932638,-0.004559855,0.001675941,-0.00200058,0.005752598,-0.021584425,-0.03180061,-0.033647319,-0.032172751,-0.032452522,-0.004313446,-0.004362077,-0.007674475,0.043691693,-0.011758722,0.015685761,0.002695755,0.007291918,0.015630106,-0.006756069,0.00332908,0.000266619,-0.005848344,-0.005479798,0.012186742,-0.029200211,0.013030009,-0.002803965,0.004322927,-0.003325168,0.002049753,-0.001501963,-0.00509119,-0.010237195,-3.38E-05,-0.017793161,-0.023990376,-0.01062783,-0.005894693,-0.036149611,-0.019163105,-0.003743726,0.004926511,-0.01323023,-0.002379835,0.020162845,-0.001039433,-0.004359662,0.021338056,0.010128433,-0.003667953,-0.005853873,-0.004086625,0.007581815,0.013671484,-0.006476299,0.012974426,0.014142024,0.001502195,0.021877774,0.022279499,-0.015029107,0.023183139,0.001374464,0.017534213,0.015450103,-0.028838992,-0.031808844,-0.001004432,-0.002493998,-0.030716885,0.017133097,-0.007056732,-0.011395611,-0.015540443,-0.01801453,-0.018909942,0.003802055,0.010137296,-0.012555917,-0.001203808,0.0017379,0.003438663,0.027386805,-0.000938852,-0.007340459,0.007087494,0.008657178,-0.00534844,-0.011082569,-0.012893114,-0.01293167,0.001418491,-0.003450793,-0.019381968,0.020280021,-0.002350775,-0.004960868,0.001486955
30-6-1996,-0.049717785,0.06648127,-0.020990321,-0.022133321,-0.050880363,0.046958287,0.062722105,-0.033678001,0.057174977,0.044574711,0.04136932,-0.00904279,0.053369211,0.033172358,0.057567422,-0.059278132,0.007410563,0.036074106,0.046448277,0.034272494,-0.063894991,0.045369345,0.044853447,0.04102489,0.001249273,-0.017006219,-0.024704744,-0.005589085,0.030176227,0.000996398,0.01037072,0.060276609,0.015407025,0.065253011,-0.003704127,0.006648661,0.011727465,-0.001482056,-0.008104089,0.016221608,-0.009809055,0.032948688,0.052541488,0.043762727,0.038060685,0.057660206,0.060100179,0.066789859,0.065961695,0.031001756,0.047493267,0.004814402,-0.035764883,-0.04615658,0.04467412,0.04488633,0.013038114,0.016516753,0.01894469,0.027927756,0.082436826,0.085797474,0.083962086,0.082466212,0.007578913,0.030904468,-0.002419904,-0.032467314,0.054742194,-0.030408649,0.023677612,-0.010803326,-0.055202313,0.03941871,0.007991498,-0.006506537,0.003029618,0.000422861,-0.05255709,0.045339047,-0.023999077,-0.003915685,-0.011144794,-0.000239705,-0.003088664,0.025335162,0.012311194,0.041212923,-0.018272157,0.021842211,0.046899879,0.01558926,0.007488483,0.067393456,0.026875351,-0.021766788,-0.03575284,0.01038064,-0.008949353,-0.033728334,0.013804252,0.042607489,-0.02287914,0.037821595,-0.006180191,-0.002719595,-0.00153563,-0.014662989,-0.058878036,-0.034047582,-0.069368739,0.033298668,0.015414929,-0.014636559,-0.012531486,0.017153807,-0.030808061,0.017854475,-0.01335391,0.001124431,0.074229994,0.074249598,-0.007290244,0.016059458,0.079675076,-0.037697533,-0.00979405,0.046460441,0.043677492,0.040861027,0.04090432,-0.008551013,0.005942931,-0.020632626,0.0136722,0.033445326,-0.040619517,-0.020372431,0.022012802,0.048731344,0.025795618,0.000767213,0.000520134,0.012632378,0.023320507,-0.028778187,-0.009443661,0.061639339,0.005260196,-0.054466321,0.059072276,0.060302474,0.05401713
31-7-1996,-0.060014933,0.051447863,-0.022057359,-0.024375928,-0.055438606,0.047156028,0.063801485,-0.033208076,0.049917403,0.05006414,0.033077513,0.031132457,0.041937596,0.034413054,0.053327826,-0.060566166,0.019472058,0.038683317,0.032713722,0.03747248,-0.036925088,0.046912788,0.031594819,0.034841001,0.009547308,-0.008316896,-0.017393919,-0.003772558,0.015124751,-0.00353631,0.002931274,0.054698646,-0.004709473,0.06736376,-0.004339215,0.015410411,0.021776992,-0.012363668,0.001601436,0.009922195,0.012692718,0.043727923,0.062926914,0.037307699,0.043180014,0.071056913,0.053773548,0.068230784,0.062366522,0.026471687,0.052911359,0.001316052,-0.031836207,-0.042750523,0.029502347,0.025070754,0.014739767,0.008076359,0.010269763,0.045563314,0.087899353,0.087836181,0.08537345,0.084960978,-0.015637782,0.043459029,0.006510866,-0.042197561,0.047456594,-0.018627003,0.022215796,-0.008952016,-0.035870067,0.055887465,0.00499871,0.001855821,0.035418238,0.009187606,-0.037645457,0.073069248,-0.011249908,0.004237669,0.01975423,0.007914426,-0.003898079,0.0246566,0.019144873,0.038226837,0.015213941,0.013663877,0.025102974,0.00972724,0.010695309,0.074868186,0.024183145,-0.014030779,-0.031473742,0.028200357,0.003379898,-0.033313351,-0.001295519,0.036786096,-0.031587883,0.044404859,0.017107997,0.01065132,0.010459672,0.000406345,-0.03419694,0.007538103,-0.06045198,0.014448872,0.00741606,-0.014443018,-0.001547616,-0.031721015,-0.046151572,0.007875344,-0.023082422,-0.012289394,0.077990744,0.085206743,0.0149773,0.014824952,0.086871666,-0.032954136,0.003328228,0.032944214,0.037202867,0.047383065,0.037639415,-0.003148559,0.022040758,-0.017477212,-0.01534856,0.014434465,-0.028595014,-0.014547915,0.004928771,0.025357425,0.010536771,0.004751273,-0.009530355,0.003115577,0.00791627,-0.0132299,-0.001391964,0.062502246,0.013859629,-0.040115435,0.058737252,0.054945267,0.057285862
31-8-1996,0.024968883,-0.034969432,0.001290271,0.003161236,0.01448295,-0.027428412,-0.01254004,0.007893598,-0.028795875,-0.007926961,-0.019998271,-0.026480507,-0.024536258,-0.020082472,-0.008906857,0.028339991,-0.00249148,-0.014788264,-0.028220057,-0.021129598,0.024800147,-0.02722374,-0.017531342,-0.021271395,-0.000687866,0.007613263,0.010819227,-0.010559007,-0.005907031,0.000371689,-0.007250486,-0.01312377,-0.008456142,-0.029758029,-0.002831611,-0.003074753,-0.00451993,-0.008310265,0.009228881,-0.000113419,0.007088966,-0.006622932,-0.015085086,-0.022360758,-0.005784251,-0.028886736,-0.032527153,-0.034765363,-0.035106698,-0.009500231,-0.019122252,-0.004796953,0.007700441,0.012564501,-0.023361503,-0.018770863,-0.001353531,0.004137299,0.000306565,-0.002487221,-0.031424698,-0.032306709,-0.030733999,-0.030947053,0.000686795,-0.009319362,-0.003719348,0.012444191,-0.02685828,0.003691215,-0.017591169,-0.005123817,0.018932784,-0.017508371,-0.004705286,0.004578726,0.000288442,0.015194065,0.002265267,-0.009701257,0.00553308,-0.00745606,0.006813677,-0.009290775,0.007419928,-0.014375094,-0.002563037,-0.022282437,0.002711576,-0.007499071,-0.010029845,-0.002903375,-0.00611469,-0.014939604,-0.012476435,-0.00083846,0.005787204,-0.007841656,0.000259238,0.00595499,-0.000830133,-0.024145516,0.01847647,-0.026933796,-0.000415914,0.00163961,-0.001298684,0.007456366,0.017690149,0.006721408,0.018562831,-0.003360356,-0.00223381,0.011203687,-0.001706016,0.02947408,-0.010368529,-0.017891386,0.020441459,0.01725599,-0.026828411,-0.0254369,-0.003942291,-0.005064621,-0.033562275,0.008748096,0.006131759,-0.029372217,-0.029313214,-0.007551212,-0.028224099,0.011376228,-0.001364553,0.005185275,0.007817695,-0.01343056,0.005220616,0.00806157,0.008962278,-0.022414233,-0.004142459,-0.001195652,5.25E-05,-0.002195473,-0.003200493,0.013882664,0.011971466,-0.029441114,-0.003414183,0.016084628,-0.028055241,-0.025000204,-0.023923717
30-9-1996,0.018119281,-0.04270174,0.024749265,-0.020944414,0.014090222,-0.030116047,-0.034664728,0.018355486,-0.028490248,-0.038475505,-0.031948017,-0.020689146,-0.039027128,-0.039065085,-0.038367322,0.012384981,-0.00985158,-0.026905056,-0.025220133,-0.024309517,0.026130814,-0.015570068,-0.032486822,-0.030451141,0.018299273,0.028952757,-0.027478505,-0.014955208,-0.007899162,0.003415757,-0.012940135,-0.034596234,0.002471591,-0.016153319,-0.029437433,0.018873499,0.003154229,-0.011709252,0.012495658,-0.005500519,0.031104336,0.009272664,-0.030806684,-0.025072057,-0.021521992,-0.021583409,-0.019315499,-0.020177481,-0.019891757,0.003387194,-0.004570525,0.002341484,0.030298342,0.036978041,-0.021549636,-0.023549059,-0.00156305,-0.003903349,-0.003989285,-0.014503343,-0.022583541,-0.026618089,-0.01965377,-0.021001588,-0.034401922,-0.013362679,-0.008359302,-0.016892517,-0.020313626,0.032892689,-0.013353078,-0.004911361,0.030737279,-0.010137552,0.00516499,0.001302002,0.02561994,0.020229436,0.00634722,-0.022528122,0.02481038,0.003987871,0.031477329,0.00418039,0.01419742,-0.012441767,0.008815522,-0.017913826,0.027971027,-0.005718879,-0.012163055,0.008528556,-0.003875073,-0.021995135,-0.005365533,0.021028478,0.02968784,0.021479867,0.038479641,0.012211955,-0.004370899,-0.013264083,-0.015244339,-0.0036806,0.015841433,0.003468108,0.024928981,0.015918156,0.03465107,0.015156053,0.052575684,-0.008060995,-0.004623332,0.022416172,0.019025348,0.003730655,-0.007644972,-0.028400816,0.008932741,0.011644639,-0.025157051,-0.021852053,0.008656797,-0.011409261,-0.023470567,0.030431494,0.014175833,-0.029581363,-0.029067802,-0.026759072,-0.027229363,0.007418597,0.001511703,-0.000598339,-0.003104403,-0.008233185,0.016821785,0.020318404,0.014632363,-0.030644365,-0.015413905,-0.015586721,-0.002160749,-0.010528725,-0.010406663,-0.00161763,0.025183865,-0.029578684,0.018292075,0.039450914,-0.030102106,-0.027426787,-0.028382584
